nbr,DGP,noise_level,model,sample_size,x_cut_off,y_cut_off,nbr_run,CV_max_m,shap_max_m,min_x_frac,do_ML,do_shap
3956,3,0.1,NN,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
3957,3,0.1,NN,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
3958,3,0.1,NN,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
3959,3,0.1,NN,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
3960,3,0.1,NN,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
3961,3,0.1,NN,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
3962,3,0.1,NN,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
3963,3,0.1,NN,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
3964,3,0.1,NN,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
3965,3,0.1,NN,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
3966,3,0.1,NN,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
3967,3,0.1,NN,10000,5,5,17,10000,3162,0.1,TRUE,TRUE
3968,3,0.1,NN,10000,5,5,18,10000,3162,0.1,TRUE,TRUE
3969,3,0.1,NN,10000,5,5,19,10000,3162,0.1,TRUE,TRUE
3970,3,0.1,NN,10000,5,5,20,10000,3162,0.1,TRUE,TRUE
3971,3,0.1,NN,10000,5,5,21,10000,3162,0.1,TRUE,TRUE
3972,3,0.1,NN,10000,5,5,22,10000,3162,0.1,TRUE,TRUE
3973,3,0.1,NN,10000,5,5,23,10000,3162,0.1,TRUE,TRUE
3974,3,0.1,NN,10000,5,5,24,10000,3162,0.1,TRUE,TRUE
3975,3,0.1,NN,10000,5,5,25,10000,3162,0.1,TRUE,TRUE
3976,3,0.1,NN,10000,5,5,26,10000,3162,0.1,TRUE,TRUE
3977,3,0.1,NN,10000,5,5,27,10000,3162,0.1,TRUE,TRUE
3978,3,0.1,NN,10000,5,5,28,10000,3162,0.1,TRUE,TRUE
3979,3,0.1,NN,10000,5,5,29,10000,3162,0.1,TRUE,TRUE
3980,3,0.1,NN,10000,5,5,30,10000,3162,0.1,TRUE,TRUE
3981,3,0.1,NN,10000,5,5,31,10000,3162,0.1,TRUE,TRUE
3982,3,0.1,NN,10000,5,5,32,10000,3162,0.1,TRUE,TRUE
3983,3,0.1,NN,10000,5,5,33,10000,3162,0.1,TRUE,TRUE
3984,3,0.1,NN,10000,5,5,34,10000,3162,0.1,TRUE,TRUE
3985,3,0.1,NN,10000,5,5,35,10000,3162,0.1,TRUE,TRUE
3986,3,0.1,NN,10000,5,5,36,10000,3162,0.1,TRUE,TRUE
3987,3,0.1,NN,10000,5,5,37,10000,3162,0.1,TRUE,TRUE
3988,3,0.1,NN,10000,5,5,38,10000,3162,0.1,TRUE,TRUE
3989,3,0.1,NN,10000,5,5,39,10000,3162,0.1,TRUE,TRUE
3990,3,0.1,NN,10000,5,5,40,10000,3162,0.1,TRUE,TRUE
3991,3,0.1,NN,10000,5,5,41,10000,3162,0.1,TRUE,TRUE
3992,3,0.1,NN,10000,5,5,42,10000,3162,0.1,TRUE,TRUE
3993,3,0.1,NN,10000,5,5,43,10000,3162,0.1,TRUE,TRUE
3994,3,0.1,NN,10000,5,5,44,10000,3162,0.1,TRUE,TRUE
3995,3,0.1,NN,10000,5,5,45,10000,3162,0.1,TRUE,TRUE
3996,3,0.1,NN,10000,5,5,46,10000,3162,0.1,TRUE,TRUE
3997,3,0.1,NN,10000,5,5,47,10000,3162,0.1,TRUE,TRUE
3998,3,0.1,NN,10000,5,5,48,10000,3162,0.1,TRUE,TRUE
3999,3,0.1,NN,10000,5,5,49,10000,3162,0.1,TRUE,TRUE
4000,3,0.1,NN,10000,5,5,50,10000,3162,0.1,TRUE,TRUE
4001,3,0.1,SVM,100,5,5,1,10000,3162,0.1,TRUE,TRUE
4002,3,0.1,SVM,100,5,5,2,10000,3162,0.1,TRUE,TRUE
4003,3,0.1,SVM,100,5,5,3,10000,3162,0.1,TRUE,TRUE
4004,3,0.1,SVM,100,5,5,4,10000,3162,0.1,TRUE,TRUE
4005,3,0.1,SVM,100,5,5,5,10000,3162,0.1,TRUE,TRUE
4006,3,0.1,SVM,100,5,5,6,10000,3162,0.1,TRUE,TRUE
4007,3,0.1,SVM,100,5,5,7,10000,3162,0.1,TRUE,TRUE
4008,3,0.1,SVM,100,5,5,8,10000,3162,0.1,TRUE,TRUE
4009,3,0.1,SVM,100,5,5,9,10000,3162,0.1,TRUE,TRUE
4010,3,0.1,SVM,100,5,5,10,10000,3162,0.1,TRUE,TRUE
4011,3,0.1,SVM,100,5,5,11,10000,3162,0.1,TRUE,TRUE
4012,3,0.1,SVM,100,5,5,12,10000,3162,0.1,TRUE,TRUE
4013,3,0.1,SVM,100,5,5,13,10000,3162,0.1,TRUE,TRUE
4014,3,0.1,SVM,100,5,5,14,10000,3162,0.1,TRUE,TRUE
4015,3,0.1,SVM,100,5,5,15,10000,3162,0.1,TRUE,TRUE
4016,3,0.1,SVM,100,5,5,16,10000,3162,0.1,TRUE,TRUE
4017,3,0.1,SVM,100,5,5,17,10000,3162,0.1,TRUE,TRUE
4018,3,0.1,SVM,100,5,5,18,10000,3162,0.1,TRUE,TRUE
4019,3,0.1,SVM,100,5,5,19,10000,3162,0.1,TRUE,TRUE
4020,3,0.1,SVM,100,5,5,20,10000,3162,0.1,TRUE,TRUE
4021,3,0.1,SVM,100,5,5,21,10000,3162,0.1,TRUE,TRUE
4022,3,0.1,SVM,100,5,5,22,10000,3162,0.1,TRUE,TRUE
4023,3,0.1,SVM,100,5,5,23,10000,3162,0.1,TRUE,TRUE
4024,3,0.1,SVM,100,5,5,24,10000,3162,0.1,TRUE,TRUE
4025,3,0.1,SVM,100,5,5,25,10000,3162,0.1,TRUE,TRUE
4026,3,0.1,SVM,100,5,5,26,10000,3162,0.1,TRUE,TRUE
4027,3,0.1,SVM,100,5,5,27,10000,3162,0.1,TRUE,TRUE
4028,3,0.1,SVM,100,5,5,28,10000,3162,0.1,TRUE,TRUE
4029,3,0.1,SVM,100,5,5,29,10000,3162,0.1,TRUE,TRUE
4030,3,0.1,SVM,100,5,5,30,10000,3162,0.1,TRUE,TRUE
4031,3,0.1,SVM,100,5,5,31,10000,3162,0.1,TRUE,TRUE
4032,3,0.1,SVM,100,5,5,32,10000,3162,0.1,TRUE,TRUE
4033,3,0.1,SVM,100,5,5,33,10000,3162,0.1,TRUE,TRUE
4034,3,0.1,SVM,100,5,5,34,10000,3162,0.1,TRUE,TRUE
4035,3,0.1,SVM,100,5,5,35,10000,3162,0.1,TRUE,TRUE
4036,3,0.1,SVM,100,5,5,36,10000,3162,0.1,TRUE,TRUE
4037,3,0.1,SVM,100,5,5,37,10000,3162,0.1,TRUE,TRUE
4038,3,0.1,SVM,100,5,5,38,10000,3162,0.1,TRUE,TRUE
4039,3,0.1,SVM,100,5,5,39,10000,3162,0.1,TRUE,TRUE
4040,3,0.1,SVM,100,5,5,40,10000,3162,0.1,TRUE,TRUE
4041,3,0.1,SVM,100,5,5,41,10000,3162,0.1,TRUE,TRUE
4042,3,0.1,SVM,100,5,5,42,10000,3162,0.1,TRUE,TRUE
4043,3,0.1,SVM,100,5,5,43,10000,3162,0.1,TRUE,TRUE
4044,3,0.1,SVM,100,5,5,44,10000,3162,0.1,TRUE,TRUE
4045,3,0.1,SVM,100,5,5,45,10000,3162,0.1,TRUE,TRUE
4046,3,0.1,SVM,100,5,5,46,10000,3162,0.1,TRUE,TRUE
4047,3,0.1,SVM,100,5,5,47,10000,3162,0.1,TRUE,TRUE
4048,3,0.1,SVM,100,5,5,48,10000,3162,0.1,TRUE,TRUE
4049,3,0.1,SVM,100,5,5,49,10000,3162,0.1,TRUE,TRUE
4050,3,0.1,SVM,100,5,5,50,10000,3162,0.1,TRUE,TRUE
4051,3,0.1,SVM,316,5,5,1,10000,3162,0.1,TRUE,TRUE
4052,3,0.1,SVM,316,5,5,2,10000,3162,0.1,TRUE,TRUE
4053,3,0.1,SVM,316,5,5,3,10000,3162,0.1,TRUE,TRUE
4054,3,0.1,SVM,316,5,5,4,10000,3162,0.1,TRUE,TRUE
4055,3,0.1,SVM,316,5,5,5,10000,3162,0.1,TRUE,TRUE
4056,3,0.1,SVM,316,5,5,6,10000,3162,0.1,TRUE,TRUE
4057,3,0.1,SVM,316,5,5,7,10000,3162,0.1,TRUE,TRUE
4058,3,0.1,SVM,316,5,5,8,10000,3162,0.1,TRUE,TRUE
4059,3,0.1,SVM,316,5,5,9,10000,3162,0.1,TRUE,TRUE
4060,3,0.1,SVM,316,5,5,10,10000,3162,0.1,TRUE,TRUE
4061,3,0.1,SVM,316,5,5,11,10000,3162,0.1,TRUE,TRUE
4062,3,0.1,SVM,316,5,5,12,10000,3162,0.1,TRUE,TRUE
4063,3,0.1,SVM,316,5,5,13,10000,3162,0.1,TRUE,TRUE
4064,3,0.1,SVM,316,5,5,14,10000,3162,0.1,TRUE,TRUE
4065,3,0.1,SVM,316,5,5,15,10000,3162,0.1,TRUE,TRUE
4066,3,0.1,SVM,316,5,5,16,10000,3162,0.1,TRUE,TRUE
4067,3,0.1,SVM,316,5,5,17,10000,3162,0.1,TRUE,TRUE
4068,3,0.1,SVM,316,5,5,18,10000,3162,0.1,TRUE,TRUE
4069,3,0.1,SVM,316,5,5,19,10000,3162,0.1,TRUE,TRUE
4070,3,0.1,SVM,316,5,5,20,10000,3162,0.1,TRUE,TRUE
4071,3,0.1,SVM,316,5,5,21,10000,3162,0.1,TRUE,TRUE
4072,3,0.1,SVM,316,5,5,22,10000,3162,0.1,TRUE,TRUE
4073,3,0.1,SVM,316,5,5,23,10000,3162,0.1,TRUE,TRUE
4074,3,0.1,SVM,316,5,5,24,10000,3162,0.1,TRUE,TRUE
4075,3,0.1,SVM,316,5,5,25,10000,3162,0.1,TRUE,TRUE
4076,3,0.1,SVM,316,5,5,26,10000,3162,0.1,TRUE,TRUE
4077,3,0.1,SVM,316,5,5,27,10000,3162,0.1,TRUE,TRUE
4078,3,0.1,SVM,316,5,5,28,10000,3162,0.1,TRUE,TRUE
4079,3,0.1,SVM,316,5,5,29,10000,3162,0.1,TRUE,TRUE
4080,3,0.1,SVM,316,5,5,30,10000,3162,0.1,TRUE,TRUE
4081,3,0.1,SVM,316,5,5,31,10000,3162,0.1,TRUE,TRUE
4082,3,0.1,SVM,316,5,5,32,10000,3162,0.1,TRUE,TRUE
4083,3,0.1,SVM,316,5,5,33,10000,3162,0.1,TRUE,TRUE
4084,3,0.1,SVM,316,5,5,34,10000,3162,0.1,TRUE,TRUE
4085,3,0.1,SVM,316,5,5,35,10000,3162,0.1,TRUE,TRUE
4086,3,0.1,SVM,316,5,5,36,10000,3162,0.1,TRUE,TRUE
4087,3,0.1,SVM,316,5,5,37,10000,3162,0.1,TRUE,TRUE
4088,3,0.1,SVM,316,5,5,38,10000,3162,0.1,TRUE,TRUE
4089,3,0.1,SVM,316,5,5,39,10000,3162,0.1,TRUE,TRUE
4090,3,0.1,SVM,316,5,5,40,10000,3162,0.1,TRUE,TRUE
4091,3,0.1,SVM,316,5,5,41,10000,3162,0.1,TRUE,TRUE
4092,3,0.1,SVM,316,5,5,42,10000,3162,0.1,TRUE,TRUE
4093,3,0.1,SVM,316,5,5,43,10000,3162,0.1,TRUE,TRUE
4094,3,0.1,SVM,316,5,5,44,10000,3162,0.1,TRUE,TRUE
4095,3,0.1,SVM,316,5,5,45,10000,3162,0.1,TRUE,TRUE
4096,3,0.1,SVM,316,5,5,46,10000,3162,0.1,TRUE,TRUE
4097,3,0.1,SVM,316,5,5,47,10000,3162,0.1,TRUE,TRUE
4098,3,0.1,SVM,316,5,5,48,10000,3162,0.1,TRUE,TRUE
4099,3,0.1,SVM,316,5,5,49,10000,3162,0.1,TRUE,TRUE
4100,3,0.1,SVM,316,5,5,50,10000,3162,0.1,TRUE,TRUE
4101,3,0.1,SVM,1000,5,5,1,10000,3162,0.1,TRUE,TRUE
4102,3,0.1,SVM,1000,5,5,2,10000,3162,0.1,TRUE,TRUE
4103,3,0.1,SVM,1000,5,5,3,10000,3162,0.1,TRUE,TRUE
4104,3,0.1,SVM,1000,5,5,4,10000,3162,0.1,TRUE,TRUE
4105,3,0.1,SVM,1000,5,5,5,10000,3162,0.1,TRUE,TRUE
4106,3,0.1,SVM,1000,5,5,6,10000,3162,0.1,TRUE,TRUE
4107,3,0.1,SVM,1000,5,5,7,10000,3162,0.1,TRUE,TRUE
4108,3,0.1,SVM,1000,5,5,8,10000,3162,0.1,TRUE,TRUE
4109,3,0.1,SVM,1000,5,5,9,10000,3162,0.1,TRUE,TRUE
4110,3,0.1,SVM,1000,5,5,10,10000,3162,0.1,TRUE,TRUE
4111,3,0.1,SVM,1000,5,5,11,10000,3162,0.1,TRUE,TRUE
4112,3,0.1,SVM,1000,5,5,12,10000,3162,0.1,TRUE,TRUE
4113,3,0.1,SVM,1000,5,5,13,10000,3162,0.1,TRUE,TRUE
4114,3,0.1,SVM,1000,5,5,14,10000,3162,0.1,TRUE,TRUE
4115,3,0.1,SVM,1000,5,5,15,10000,3162,0.1,TRUE,TRUE
4116,3,0.1,SVM,1000,5,5,16,10000,3162,0.1,TRUE,TRUE
4117,3,0.1,SVM,1000,5,5,17,10000,3162,0.1,TRUE,TRUE
4118,3,0.1,SVM,1000,5,5,18,10000,3162,0.1,TRUE,TRUE
4119,3,0.1,SVM,1000,5,5,19,10000,3162,0.1,TRUE,TRUE
4120,3,0.1,SVM,1000,5,5,20,10000,3162,0.1,TRUE,TRUE
4121,3,0.1,SVM,1000,5,5,21,10000,3162,0.1,TRUE,TRUE
4122,3,0.1,SVM,1000,5,5,22,10000,3162,0.1,TRUE,TRUE
4123,3,0.1,SVM,1000,5,5,23,10000,3162,0.1,TRUE,TRUE
4124,3,0.1,SVM,1000,5,5,24,10000,3162,0.1,TRUE,TRUE
4125,3,0.1,SVM,1000,5,5,25,10000,3162,0.1,TRUE,TRUE
4126,3,0.1,SVM,1000,5,5,26,10000,3162,0.1,TRUE,TRUE
4127,3,0.1,SVM,1000,5,5,27,10000,3162,0.1,TRUE,TRUE
4128,3,0.1,SVM,1000,5,5,28,10000,3162,0.1,TRUE,TRUE
4129,3,0.1,SVM,1000,5,5,29,10000,3162,0.1,TRUE,TRUE
4130,3,0.1,SVM,1000,5,5,30,10000,3162,0.1,TRUE,TRUE
4131,3,0.1,SVM,1000,5,5,31,10000,3162,0.1,TRUE,TRUE
4132,3,0.1,SVM,1000,5,5,32,10000,3162,0.1,TRUE,TRUE
4133,3,0.1,SVM,1000,5,5,33,10000,3162,0.1,TRUE,TRUE
4134,3,0.1,SVM,1000,5,5,34,10000,3162,0.1,TRUE,TRUE
4135,3,0.1,SVM,1000,5,5,35,10000,3162,0.1,TRUE,TRUE
4136,3,0.1,SVM,1000,5,5,36,10000,3162,0.1,TRUE,TRUE
4137,3,0.1,SVM,1000,5,5,37,10000,3162,0.1,TRUE,TRUE
4138,3,0.1,SVM,1000,5,5,38,10000,3162,0.1,TRUE,TRUE
4139,3,0.1,SVM,1000,5,5,39,10000,3162,0.1,TRUE,TRUE
4140,3,0.1,SVM,1000,5,5,40,10000,3162,0.1,TRUE,TRUE
4141,3,0.1,SVM,1000,5,5,41,10000,3162,0.1,TRUE,TRUE
4142,3,0.1,SVM,1000,5,5,42,10000,3162,0.1,TRUE,TRUE
4143,3,0.1,SVM,1000,5,5,43,10000,3162,0.1,TRUE,TRUE
4144,3,0.1,SVM,1000,5,5,44,10000,3162,0.1,TRUE,TRUE
4145,3,0.1,SVM,1000,5,5,45,10000,3162,0.1,TRUE,TRUE
4146,3,0.1,SVM,1000,5,5,46,10000,3162,0.1,TRUE,TRUE
4147,3,0.1,SVM,1000,5,5,47,10000,3162,0.1,TRUE,TRUE
4148,3,0.1,SVM,1000,5,5,48,10000,3162,0.1,TRUE,TRUE
4149,3,0.1,SVM,1000,5,5,49,10000,3162,0.1,TRUE,TRUE
4150,3,0.1,SVM,1000,5,5,50,10000,3162,0.1,TRUE,TRUE
4151,3,0.1,SVM,3162,5,5,1,10000,3162,0.1,TRUE,TRUE
4152,3,0.1,SVM,3162,5,5,2,10000,3162,0.1,TRUE,TRUE
4153,3,0.1,SVM,3162,5,5,3,10000,3162,0.1,TRUE,TRUE
4154,3,0.1,SVM,3162,5,5,4,10000,3162,0.1,TRUE,TRUE
4155,3,0.1,SVM,3162,5,5,5,10000,3162,0.1,TRUE,TRUE
4156,3,0.1,SVM,3162,5,5,6,10000,3162,0.1,TRUE,TRUE
4157,3,0.1,SVM,3162,5,5,7,10000,3162,0.1,TRUE,TRUE
4158,3,0.1,SVM,3162,5,5,8,10000,3162,0.1,TRUE,TRUE
4159,3,0.1,SVM,3162,5,5,9,10000,3162,0.1,TRUE,TRUE
4160,3,0.1,SVM,3162,5,5,10,10000,3162,0.1,TRUE,TRUE
4161,3,0.1,SVM,3162,5,5,11,10000,3162,0.1,TRUE,TRUE
4162,3,0.1,SVM,3162,5,5,12,10000,3162,0.1,TRUE,TRUE
4163,3,0.1,SVM,3162,5,5,13,10000,3162,0.1,TRUE,TRUE
4164,3,0.1,SVM,3162,5,5,14,10000,3162,0.1,TRUE,TRUE
4165,3,0.1,SVM,3162,5,5,15,10000,3162,0.1,TRUE,TRUE
4166,3,0.1,SVM,3162,5,5,16,10000,3162,0.1,TRUE,TRUE
4167,3,0.1,SVM,3162,5,5,17,10000,3162,0.1,TRUE,TRUE
4168,3,0.1,SVM,3162,5,5,18,10000,3162,0.1,TRUE,TRUE
4169,3,0.1,SVM,3162,5,5,19,10000,3162,0.1,TRUE,TRUE
4170,3,0.1,SVM,3162,5,5,20,10000,3162,0.1,TRUE,TRUE
4171,3,0.1,SVM,3162,5,5,21,10000,3162,0.1,TRUE,TRUE
4172,3,0.1,SVM,3162,5,5,22,10000,3162,0.1,TRUE,TRUE
4173,3,0.1,SVM,3162,5,5,23,10000,3162,0.1,TRUE,TRUE
4174,3,0.1,SVM,3162,5,5,24,10000,3162,0.1,TRUE,TRUE
4175,3,0.1,SVM,3162,5,5,25,10000,3162,0.1,TRUE,TRUE
4176,3,0.1,SVM,3162,5,5,26,10000,3162,0.1,TRUE,TRUE
4177,3,0.1,SVM,3162,5,5,27,10000,3162,0.1,TRUE,TRUE
4178,3,0.1,SVM,3162,5,5,28,10000,3162,0.1,TRUE,TRUE
4179,3,0.1,SVM,3162,5,5,29,10000,3162,0.1,TRUE,TRUE
4180,3,0.1,SVM,3162,5,5,30,10000,3162,0.1,TRUE,TRUE
4181,3,0.1,SVM,3162,5,5,31,10000,3162,0.1,TRUE,TRUE
4182,3,0.1,SVM,3162,5,5,32,10000,3162,0.1,TRUE,TRUE
4183,3,0.1,SVM,3162,5,5,33,10000,3162,0.1,TRUE,TRUE
4184,3,0.1,SVM,3162,5,5,34,10000,3162,0.1,TRUE,TRUE
4185,3,0.1,SVM,3162,5,5,35,10000,3162,0.1,TRUE,TRUE
4186,3,0.1,SVM,3162,5,5,36,10000,3162,0.1,TRUE,TRUE
4187,3,0.1,SVM,3162,5,5,37,10000,3162,0.1,TRUE,TRUE
4188,3,0.1,SVM,3162,5,5,38,10000,3162,0.1,TRUE,TRUE
4189,3,0.1,SVM,3162,5,5,39,10000,3162,0.1,TRUE,TRUE
4190,3,0.1,SVM,3162,5,5,40,10000,3162,0.1,TRUE,TRUE
4191,3,0.1,SVM,3162,5,5,41,10000,3162,0.1,TRUE,TRUE
4192,3,0.1,SVM,3162,5,5,42,10000,3162,0.1,TRUE,TRUE
4193,3,0.1,SVM,3162,5,5,43,10000,3162,0.1,TRUE,TRUE
4194,3,0.1,SVM,3162,5,5,44,10000,3162,0.1,TRUE,TRUE
4195,3,0.1,SVM,3162,5,5,45,10000,3162,0.1,TRUE,TRUE
4196,3,0.1,SVM,3162,5,5,46,10000,3162,0.1,TRUE,TRUE
4197,3,0.1,SVM,3162,5,5,47,10000,3162,0.1,TRUE,TRUE
4198,3,0.1,SVM,3162,5,5,48,10000,3162,0.1,TRUE,TRUE
4199,3,0.1,SVM,3162,5,5,49,10000,3162,0.1,TRUE,TRUE
4200,3,0.1,SVM,3162,5,5,50,10000,3162,0.1,TRUE,TRUE
4201,3,0.1,SVM,10000,5,5,1,10000,3162,0.1,TRUE,TRUE
4202,3,0.1,SVM,10000,5,5,2,10000,3162,0.1,TRUE,TRUE
4203,3,0.1,SVM,10000,5,5,3,10000,3162,0.1,TRUE,TRUE
4204,3,0.1,SVM,10000,5,5,4,10000,3162,0.1,TRUE,TRUE
4205,3,0.1,SVM,10000,5,5,5,10000,3162,0.1,TRUE,TRUE
4206,3,0.1,SVM,10000,5,5,6,10000,3162,0.1,TRUE,TRUE
4207,3,0.1,SVM,10000,5,5,7,10000,3162,0.1,TRUE,TRUE
4208,3,0.1,SVM,10000,5,5,8,10000,3162,0.1,TRUE,TRUE
4209,3,0.1,SVM,10000,5,5,9,10000,3162,0.1,TRUE,TRUE
4210,3,0.1,SVM,10000,5,5,10,10000,3162,0.1,TRUE,TRUE
4211,3,0.1,SVM,10000,5,5,11,10000,3162,0.1,TRUE,TRUE
4212,3,0.1,SVM,10000,5,5,12,10000,3162,0.1,TRUE,TRUE
4213,3,0.1,SVM,10000,5,5,13,10000,3162,0.1,TRUE,TRUE
4214,3,0.1,SVM,10000,5,5,14,10000,3162,0.1,TRUE,TRUE
4215,3,0.1,SVM,10000,5,5,15,10000,3162,0.1,TRUE,TRUE
4216,3,0.1,SVM,10000,5,5,16,10000,3162,0.1,TRUE,TRUE
4217,3,0.1,SVM,10000,5,5,17,10000,3162,0.1,TRUE,TRUE
4218,3,0.1,SVM,10000,5,5,18,10000,3162,0.1,TRUE,TRUE
4219,3,0.1,SVM,10000,5,5,19,10000,3162,0.1,TRUE,TRUE
4220,3,0.1,SVM,10000,5,5,20,10000,3162,0.1,TRUE,TRUE
4221,3,0.1,SVM,10000,5,5,21,10000,3162,0.1,TRUE,TRUE
4222,3,0.1,SVM,10000,5,5,22,10000,3162,0.1,TRUE,TRUE
4223,3,0.1,SVM,10000,5,5,23,10000,3162,0.1,TRUE,TRUE
4224,3,0.1,SVM,10000,5,5,24,10000,3162,0.1,TRUE,TRUE
4225,3,0.1,SVM,10000,5,5,25,10000,3162,0.1,TRUE,TRUE
4226,3,0.1,SVM,10000,5,5,26,10000,3162,0.1,TRUE,TRUE
4227,3,0.1,SVM,10000,5,5,27,10000,3162,0.1,TRUE,TRUE
4228,3,0.1,SVM,10000,5,5,28,10000,3162,0.1,TRUE,TRUE
4229,3,0.1,SVM,10000,5,5,29,10000,3162,0.1,TRUE,TRUE
4230,3,0.1,SVM,10000,5,5,30,10000,3162,0.1,TRUE,TRUE
4231,3,0.1,SVM,10000,5,5,31,10000,3162,0.1,TRUE,TRUE
4232,3,0.1,SVM,10000,5,5,32,10000,3162,0.1,TRUE,TRUE
4233,3,0.1,SVM,10000,5,5,33,10000,3162,0.1,TRUE,TRUE
4234,3,0.1,SVM,10000,5,5,34,10000,3162,0.1,TRUE,TRUE
4235,3,0.1,SVM,10000,5,5,35,10000,3162,0.1,TRUE,TRUE
4236,3,0.1,SVM,10000,5,5,36,10000,3162,0.1,TRUE,TRUE
4237,3,0.1,SVM,10000,5,5,37,10000,3162,0.1,TRUE,TRUE
4238,3,0.1,SVM,10000,5,5,38,10000,3162,0.1,TRUE,TRUE
4239,3,0.1,SVM,10000,5,5,39,10000,3162,0.1,TRUE,TRUE
4240,3,0.1,SVM,10000,5,5,40,10000,3162,0.1,TRUE,TRUE
4241,3,0.1,SVM,10000,5,5,41,10000,3162,0.1,TRUE,TRUE
4242,3,0.1,SVM,10000,5,5,42,10000,3162,0.1,TRUE,TRUE
4243,3,0.1,SVM,10000,5,5,43,10000,3162,0.1,TRUE,TRUE
4244,3,0.1,SVM,10000,5,5,44,10000,3162,0.1,TRUE,TRUE
4245,3,0.1,SVM,10000,5,5,45,10000,3162,0.1,TRUE,TRUE
4246,3,0.1,SVM,10000,5,5,46,10000,3162,0.1,TRUE,TRUE
4247,3,0.1,SVM,10000,5,5,47,10000,3162,0.1,TRUE,TRUE
4248,3,0.1,SVM,10000,5,5,48,10000,3162,0.1,TRUE,TRUE
4249,3,0.1,SVM,10000,5,5,49,10000,3162,0.1,TRUE,TRUE
4250,3,0.1,SVM,10000,5,5,50,10000,3162,0.1,TRUE,TRUE
4251,3,0.1,Forest,100,5,5,1,10000,3162,0.1,TRUE,TRUE
4252,3,0.1,Forest,100,5,5,2,10000,3162,0.1,TRUE,TRUE
4253,3,0.1,Forest,100,5,5,3,10000,3162,0.1,TRUE,TRUE
4254,3,0.1,Forest,100,5,5,4,10000,3162,0.1,TRUE,TRUE
4255,3,0.1,Forest,100,5,5,5,10000,3162,0.1,TRUE,TRUE
4256,3,0.1,Forest,100,5,5,6,10000,3162,0.1,TRUE,TRUE
4257,3,0.1,Forest,100,5,5,7,10000,3162,0.1,TRUE,TRUE
4258,3,0.1,Forest,100,5,5,8,10000,3162,0.1,TRUE,TRUE
4259,3,0.1,Forest,100,5,5,9,10000,3162,0.1,TRUE,TRUE
4260,3,0.1,Forest,100,5,5,10,10000,3162,0.1,TRUE,TRUE
4261,3,0.1,Forest,100,5,5,11,10000,3162,0.1,TRUE,TRUE
4262,3,0.1,Forest,100,5,5,12,10000,3162,0.1,TRUE,TRUE
4263,3,0.1,Forest,100,5,5,13,10000,3162,0.1,TRUE,TRUE
4264,3,0.1,Forest,100,5,5,14,10000,3162,0.1,TRUE,TRUE
4265,3,0.1,Forest,100,5,5,15,10000,3162,0.1,TRUE,TRUE
4266,3,0.1,Forest,100,5,5,16,10000,3162,0.1,TRUE,TRUE
4267,3,0.1,Forest,100,5,5,17,10000,3162,0.1,TRUE,TRUE
4268,3,0.1,Forest,100,5,5,18,10000,3162,0.1,TRUE,TRUE
4269,3,0.1,Forest,100,5,5,19,10000,3162,0.1,TRUE,TRUE
4270,3,0.1,Forest,100,5,5,20,10000,3162,0.1,TRUE,TRUE
4271,3,0.1,Forest,100,5,5,21,10000,3162,0.1,TRUE,TRUE
4272,3,0.1,Forest,100,5,5,22,10000,3162,0.1,TRUE,TRUE
4273,3,0.1,Forest,100,5,5,23,10000,3162,0.1,TRUE,TRUE
4274,3,0.1,Forest,100,5,5,24,10000,3162,0.1,TRUE,TRUE
4275,3,0.1,Forest,100,5,5,25,10000,3162,0.1,TRUE,TRUE
4276,3,0.1,Forest,100,5,5,26,10000,3162,0.1,TRUE,TRUE
4277,3,0.1,Forest,100,5,5,27,10000,3162,0.1,TRUE,TRUE
4278,3,0.1,Forest,100,5,5,28,10000,3162,0.1,TRUE,TRUE
4279,3,0.1,Forest,100,5,5,29,10000,3162,0.1,TRUE,TRUE
4280,3,0.1,Forest,100,5,5,30,10000,3162,0.1,TRUE,TRUE
4281,3,0.1,Forest,100,5,5,31,10000,3162,0.1,TRUE,TRUE
4282,3,0.1,Forest,100,5,5,32,10000,3162,0.1,TRUE,TRUE
4283,3,0.1,Forest,100,5,5,33,10000,3162,0.1,TRUE,TRUE
4284,3,0.1,Forest,100,5,5,34,10000,3162,0.1,TRUE,TRUE
4285,3,0.1,Forest,100,5,5,35,10000,3162,0.1,TRUE,TRUE
4286,3,0.1,Forest,100,5,5,36,10000,3162,0.1,TRUE,TRUE
4287,3,0.1,Forest,100,5,5,37,10000,3162,0.1,TRUE,TRUE
4288,3,0.1,Forest,100,5,5,38,10000,3162,0.1,TRUE,TRUE
4289,3,0.1,Forest,100,5,5,39,10000,3162,0.1,TRUE,TRUE
4290,3,0.1,Forest,100,5,5,40,10000,3162,0.1,TRUE,TRUE
4291,3,0.1,Forest,100,5,5,41,10000,3162,0.1,TRUE,TRUE
